id,topic,expected_tag,expected_image,actual_image,match,prompt_ja
"jp_car_0287","honmen_hazard_prediction_illustration","warning","jp-warning.png","jp-warning.png","yes","次の場面を見て、ア〜ウの各記述が正しいか誤りか答えなさい。

台風が接近している中を走行している。強風で道路脇の街路樹の枝が折れて落下してくる可能性がある。最も注意すべき危険は何か。"
"jp_car_0288","honmen_hazard_prediction_illustration","warning","jp-warning.png","jp-warning.png","yes","次の場面を見て、ア〜ウの各記述が正しいか誤りか答えなさい。

見通しの悪い山道のカーブに差し掛かっている。対向車がセンターラインを越えてくる可能性がある。最も注意すべき危険は何か。"
"jp_car_0289","honmen_hazard_prediction_illustration","parking","jp-parking.png","jp-parking.png","yes","次の場面を見て、ア〜ウの各記述が正しいか誤りか答えなさい。

住宅街の駐車場の出口付近を通行中、後退してくる車両に気づきにくい状況になっている。最も注意すべき危険は何か。"
"jp_car_0290","honmen_safe_driving_practices","topic_default","jp-car-interior.png","jp-car-interior.png","yes","運転中に眠気を感じた場合は、我慢して目的地まで運転を続けるべきである。"
"jp_car_0291","honmen_safe_driving_practices","topic_default","jp-car-interior.png","jp-car-interior.png","yes","飲酒運転は、少量であっても法律で固く禁じられている。"
"jp_car_0292","honmen_safe_driving_practices","car_interior","jp-car-interior.png","jp-car-interior.png","yes","シートベルトは運転者だけでなく、すべての座席の同乗者が着用する義務がある。"
"jp_car_0293","honmen_safe_driving_practices","topic_default","jp-car-interior.png","jp-car-interior.png","yes","走行中にスマートフォンを手に持って画面を注視することは、短時間であれば問題ない。"
"jp_car_0294","honmen_safe_driving_practices","car_interior","jp-car-interior.png","jp-car-interior.png","yes","車間距離は、前の車が急ブレーキをかけても衝突しないよう、速度に応じて十分にとる必要がある。"
"jp_car_0295","honmen_safe_driving_practices","topic_default","jp-car-interior.png","jp-car-interior.png","yes","自転車を追い越すときは、できるだけ広い間隔（約1メートル以上）を保つことが望ましい。"
"jp_car_0296","honmen_safe_driving_practices","intersection","jp-intersection.png","jp-intersection.png","yes","方向指示器（ウインカー）は、進路を変更する直前に出せば十分である。"
"jp_car_0297","honmen_safe_driving_practices","tyre","jp-tyre-check.png","jp-tyre-check.png","yes","エンジンをかける前に、シートの位置やミラーの角度を自分に合わせて調整することが大切である。"
"jp_car_0298","honmen_safe_driving_practices","fog","jp-fog-road.png","jp-fog-road.png","yes","サングラスをかけて夜間運転をすると、視界がより明るくなり安全性が高まる。"
"jp_car_0299","honmen_safe_driving_practices","tyre","jp-tyre-check.png","jp-tyre-check.png","yes","長距離運転をする前には、タイヤの空気圧やすり減り具合を点検することが望ましい。"
"jp_car_0300","honmen_safe_driving_practices","pedestrian_crosswalk","jp-pedestrian-cross.png","jp-pedestrian-cross.png","yes","車内に小さな子供を一人にして車を離れることは、熱中症などの危険があるため避けるべきである。"
"jp_car_0301","honmen_safe_driving_practices","warning","jp-warning.png","jp-warning.png","yes","クラクション（警音器）は、自分の存在を知らせたいときであればいつでも自由に鳴らしてよい。"
"jp_car_0302","honmen_safe_driving_practices","parking","jp-parking.png","jp-parking.png","yes","疲労や眠気を感じたときは、無理をせず安全な場所に停車して休憩をとるべきである。"
"jp_car_0303","honmen_safe_driving_practices","parking","jp-parking.png","jp-parking.png","yes","運転中にカーナビやオーディオを操作する場合は、安全な場所に停車してから行うのが望ましい。"
"jp_car_0304","honmen_safe_driving_practices","topic_default","jp-car-interior.png","jp-car-interior.png","yes","高齢者マークや初心者マークを付けた車には、幅寄せや割り込みをしても問題ない。"
"jp_car_0305","honmen_safe_driving_practices","warning","jp-warning.png","jp-warning.png","yes","急発進や急ブレーキは、事故やスリップの危険を高めるため、できるだけ避けるべきである。"
"jp_car_0306","honmen_safe_driving_practices","parking","jp-parking.png","jp-parking.png","yes","運転中に体調が悪くなった場合は、無理をせず安全な場所に車を止めて休むべきである。"
"jp_car_0307","honmen_safe_driving_practices","pedestrian_crosswalk","jp-pedestrian-cross.png","jp-pedestrian-cross.png","yes","荷物を車の窓から少しはみ出させて積んでも、落下しなければ問題ない。"
"jp_car_0308","honmen_safe_driving_practices","car_interior","jp-car-interior.png","jp-car-interior.png","yes","サンダルやハイヒールなど、ペダル操作がしにくい履物での運転は避けたほうがよい。"
"jp_car_0309","honmen_safe_driving_practices","car_interior","jp-car-interior.png","jp-car-interior.png","yes","運転中は、ラジオやエアコンの操作よりも、常に周囲の交通状況の確認を優先するべきである。"
"jp_car_0310","honmen_safe_driving_practices","night","jp-night-road.png","jp-night-road.png","yes","対向車のライトがまぶしいときは、自分のライトを上向き（ハイビーム）にして対抗するのがよい。"
"jp_car_0311","honmen_safe_driving_practices","pedestrian_crosswalk","jp-pedestrian-cross.png","jp-pedestrian-cross.png","yes","車両の後方に子供やペットがいないか、発進前に確認することが重要である。"
"jp_car_0312","honmen_safe_driving_practices","stop","jp-stop.png","jp-stop.png","yes","ブレーキを踏んでもすぐには止まれないため、「かもしれない運転」を意識して速度と車間距離を調整する。"
"jp_car_0313","honmen_safe_driving_practices","car_interior","jp-car-interior.png","jp-car-interior.png","yes","助手席の同乗者がシートベルトを着用していなくても、運転者に責任はない。"
"jp_car_0314","honmen_parking_rules","parking","jp-parking.png","jp-parking.png","yes","「駐車禁止」の標識がある場所では、運転者がその場を離れる駐車はできないが、荷物の積み下ろしなどの停車は認められる場合がある。"
"jp_car_0315","honmen_parking_rules","parking","jp-parking.png","jp-parking.png","yes","「駐停車禁止」の標識がある場所では、非常点滅表示灯（ハザードランプ）をつけていれば数分間の停車が認められる。"
"jp_car_0316","honmen_parking_rules","parking","jp-parking.png","jp-parking.png","yes","火災報知機から1メートル以内の場所は、駐車が禁止されている。"
"jp_car_0317","honmen_parking_rules","parking","jp-parking.png","jp-parking.png","yes","駐車場の出入口から3メートル以内の道路上は、駐車が禁止されている。"
"jp_car_0318","honmen_parking_rules","parking","jp-parking.png","jp-parking.png","yes","二重駐車（他の駐車車両に並んで駐車すること）は、短時間であれば問題ない。"
"jp_car_0319","honmen_parking_rules","parking","jp-parking.png","jp-parking.png","yes","坂道に駐車するときは、パーキングブレーキに加えて、タイヤに輪止めをかけるなどの転動防止措置をとることが望ましい。"
"jp_car_0320","honmen_parking_rules","parking","jp-parking.png","jp-parking.png","yes","駐車するときは、道路の左側端に沿って、進行方向と同じ向きに止めなければならない。"
"jp_car_0321","honmen_parking_rules","parking","jp-parking.png","jp-parking.png","yes","対面通行の道路であれば、進行方向と逆向きに駐車してもかまわない。"
"jp_car_0322","honmen_parking_rules","parking","jp-parking.png","jp-parking.png","yes","身体障害者用駐車区画は、許可を受けていない一般車両が駐車してはならない。"
"jp_car_0323","honmen_parking_rules","parking","jp-parking.png","jp-parking.png","yes","「時間制限駐車区間（パーキング・メーター等）」がある場所では、定められた時間を超えて駐車してはならない。"
"jp_car_0324","honmen_parking_rules","parking","jp-parking.png","jp-parking.png","yes","レッカー移動された違法駐車車両を取り戻す際には、保管料や移動料金がかかることはない。"
"jp_car_0325","honmen_parking_rules","parking","jp-parking.png","jp-parking.png","yes","「駐車余地」の標示がある道路では、指定された余地(メートル数)を確保できない場合は駐車してはならない。"
"jp_car_0326","honmen_parking_rules","parking","jp-parking.png","jp-parking.png","yes","消火栓や消防用防火水槽から5メートル以内の場所は、駐車が禁止されている。"
"jp_car_0327","honmen_parking_rules","pedestrian_crosswalk","jp-pedestrian-cross.png","jp-pedestrian-cross.png","yes","荷物の配達などのため、横断歩道の直前に数分間駐車することは認められている。"
"jp_car_0328","honmen_parking_rules","parking","jp-parking.png","jp-parking.png","yes","トンネルの中や幅の狭い橋の上は、原則として駐車も停車も禁止されている。"
"jp_car_0329","honmen_weather_night_driving","wet_road","jp-wet-road.png","jp-wet-road.png","yes","雨の日は路面が滑りやすくなるため、乾燥時よりも速度を落として車間距離を長くとる必要がある。"
"jp_car_0330","honmen_weather_night_driving","fog","jp-fog-road.png","jp-fog-road.png","yes","霧が発生しているときは、前照灯を下向き（ロービーム）にし、必要に応じて霧灯（フォグランプ）を使用するとよい。"
"jp_car_0331","honmen_weather_night_driving","fog","jp-fog-road.png","jp-fog-road.png","yes","霧の中では、視界を広げるためにハイビームを使用したほうがよい。"
"jp_car_0332","honmen_weather_night_driving","night","jp-night-road.png","jp-night-road.png","yes","夜間、対向車のライトがまぶしいときは、視線をやや左前方の道路端に向けるとよい。"
"jp_car_0333","honmen_weather_night_driving","car_interior","jp-car-interior.png","jp-car-interior.png","yes","雪道や凍結した路面では、急なハンドル操作や急ブレーキを避け、ゆっくりとした操作を心がける。"
"jp_car_0334","honmen_weather_night_driving","topic_default","jp-wet-road.png","jp-wet-road.png","yes","橋の上やトンネルの出入口は、他の道路部分よりも凍結しにくい。"
"jp_car_0335","honmen_weather_night_driving","warning","jp-warning.png","jp-warning.png","yes","台風接近時に視界不良や強風で危険を感じた場合は、無理をせず安全な場所に避難するのがよい。"
"jp_car_0336","honmen_weather_night_driving","night","jp-night-road.png","jp-night-road.png","yes","夜間走行では、先行車のテールランプとの距離感を頼りに車間距離を判断することが多い。"
"jp_car_0337","honmen_weather_night_driving","wet_road","jp-wet-road.png","jp-wet-road.png","yes","雨の日はワイパーを使えば、タイヤと路面の摩擦は乾燥時と変わらない。"
"jp_car_0338","honmen_weather_night_driving","wet_road","jp-wet-road.png","jp-wet-road.png","yes","大雨の後は、道路の低い場所やアンダーパスで冠水しているおそれがあるため注意が必要である。"
"jp_car_0339","honmen_weather_night_driving","pedestrian_crosswalk","jp-pedestrian-cross.png","jp-pedestrian-cross.png","yes","夜間は歩行者や自転車が見えにくくなるため、暗い色の服装の歩行者には特に注意しなければならない。"
"jp_car_0340","honmen_weather_night_driving","tyre","jp-tyre-check.png","jp-tyre-check.png","yes","雪が積もった道路では、タイヤチェーンを装着していれば、通常時と同じ速度で走行してよい。"
"jp_car_0341","honmen_weather_night_driving","fog","jp-fog-road.png","jp-fog-road.png","yes","霧や大雨などで視界が非常に悪いときは、ハザードランプを点灯させて自車の存在を周囲に知らせることがある。"
"jp_car_0342","honmen_weather_night_driving","car_interior","jp-car-interior.png","jp-car-interior.png","yes","強い横風が吹く橋の上やトンネルの出口付近では、ハンドルをとられないよう速度を落として走行する。"
"jp_car_0343","honmen_weather_night_driving","night","jp-night-road.png","jp-night-road.png","yes","夜間、フロントガラスが曇っているときは、走行しながら曇りが取れるのを待てばよい。"
"jp_car_0344","honmen_weather_night_driving","warning","jp-warning.png","jp-warning.png","yes","凍結した道路（ブラックアイスバーン）は、見た目では乾燥した路面と区別がつきにくく、非常に危険である。"
"jp_car_0345","honmen_weather_night_driving","wet_road","jp-wet-road.png","jp-wet-road.png","yes","雨の日に急ブレーキをかけると、タイヤがロックしてスリップしやすくなるため、ポンピングブレーキなどで対応する。"
"jp_car_0346","honmen_weather_night_driving","night","jp-night-road.png","jp-night-road.png","yes","夜間の運転では、道路照明が十分な市街地であれば、前照灯を点灯させなくてもよい。"
"jp_car_0347","honmen_weather_night_driving","wet_road","jp-wet-road.png","jp-wet-road.png","yes","大雪や暴風雨など気象状況が非常に悪いときは、不要不急の外出・運転を控えることが推奨される。"
"jp_car_0348","honmen_weather_night_driving","pedestrian_crosswalk","jp-pedestrian-cross.png","jp-pedestrian-cross.png","yes","朝日や夕日が正面から差し込むときは、まぶしさで信号や歩行者が見えにくくなるため、サンバイザーなどで対策する。"
"jp_car_0349","honmen_weather_night_driving","wet_road","jp-wet-road.png","jp-wet-road.png","yes","雨の日にハイドロプレーニング現象が起きた場合は、すぐにブレーキを強く踏んで速度を落とすべきである。"
"jp_car_0350","honmen_weather_night_driving","topic_default","jp-wet-road.png","jp-wet-road.png","yes","冬季、日陰になっている道路の一部は、他の部分よりも凍結が残りやすいため注意が必要である。"
"jp_moto_0001","road_signs_signals","motorcycle","jp-motorcycle.png","jp-motorcycle.png","yes","「二輪車通行禁止」の標識がある道路は、原動機付自転車も通行することができる。"
"jp_moto_0002","road_signs_signals","intersection","jp-intersection.png","jp-intersection.png","yes","黄色の灯火信号が点滅しているときは、他の交通に注意して進行することができる。"
"jp_moto_0003","road_signs_signals","car_interior","jp-car-interior.png","jp-car-interior.png","yes","「徐行」の標識がある場所では、ブレーキをいつでもかけられる速度まで落として進行しなければならない。"
"jp_moto_0004","road_signs_signals","intersection","jp-intersection.png","jp-intersection.png","yes","警察官が右腕を垂直に上げているとき、その正面と背面に向かう交通は信号が赤になったときと同じ意味である。"
"jp_moto_0005","road_signs_signals","topic_default","jp-warning.png","jp-warning.png","yes","「指定方向外進行禁止」の標識は、矢印で示された方向以外への進行を禁止するものである。"
"jp_moto_0006","road_signs_signals","no_overtaking","jp-no-overtaking.png","jp-no-overtaking.png","yes","対面通行の道路において、路面に黄色の線が一本引かれている場合、その線をはみ出して追い越しをしてはならない。"
"jp_moto_0007","road_signs_signals","one_way","jp-one-way.png","jp-one-way.png","yes","「一方通行」の標識がある道路では、二輪車も指定された方向以外に進んではいけない。"
"jp_moto_0008","road_signs_signals","warning","jp-warning.png","jp-warning.png","yes","「踏切あり」の警戒標識は、踏切が近いことを知らせ、速度を落として安全確認をするよう促すものである。"
"jp_moto_0009","road_signs_signals","speed_limit","jp-speed-limit.png","jp-speed-limit.png","yes","「最高速度」の標識がない道路でも、原動機付自転車には法定の最高速度が適用される。"
"jp_moto_0010","road_signs_signals","intersection","jp-intersection.png","jp-intersection.png","yes","右折・左折を行う合図は、その行為を始める3秒前までに出さなければならない。"
"jp_moto_0011","right_of_way_traffic_rules","stop","jp-stop.png","jp-stop.png","yes","交差点で優先道路を通行している車両があるときは、そうでない道路から進入する車両は一時停止して進路を譲らなければならない。"
"jp_moto_0012","right_of_way_traffic_rules","intersection","jp-intersection.png","jp-intersection.png","yes","信号のない交差点で、道幅が同じくらいの道路が交わる場合、左方から来る車が右方から来る車に対して優先される。"
"jp_moto_0013","right_of_way_traffic_rules","parking","jp-parking.png","jp-parking.png","yes","二輪車は、駐車禁止の場所であっても短時間であれば停車してもよい。"
"jp_moto_0014","right_of_way_traffic_rules","emergency","jp-ambulance.png","jp-ambulance.png","yes","緊急自動車が接近してきたときは、交差点内であっても直ちにその場で停止しなければならない。"
"jp_moto_0015","right_of_way_traffic_rules","expressway","jp-expressway.png","jp-expressway.png","yes","二輪車が原動機付自転車であっても、自動車専用道路を通行することができる。"
"jp_moto_0016","right_of_way_traffic_rules","pedestrian_crosswalk","jp-pedestrian-cross.png","jp-pedestrian-cross.png","yes","歩行者が横断歩道を横断しようとしているときは、二輪車は必ず一時停止して歩行者の通行を妨げないようにしなければならない。"
"jp_moto_0017","right_of_way_traffic_rules","intersection","jp-intersection.png","jp-intersection.png","yes","追い越しは、前車が右折のため道路の中央に寄っているときに、その左側からしてもよい。"
"jp_moto_0018","right_of_way_traffic_rules","motorcycle","jp-motorcycle.png","jp-motorcycle.png","yes","二人乗りの自動二輪車は、高速自動車国道の一部区間を除き、原則として二人乗りで通行することができる。"
"jp_moto_0019","right_of_way_traffic_rules","hazard","jp-hazard.png","jp-hazard.png","yes","進路変更によって後方から接近してくる車両の速度や方向を変えさせることになる場合でも、合図を出していれば進路変更してよい。"
"jp_moto_0020","right_of_way_traffic_rules","roundabout","jp-roundabout.png","jp-roundabout.png","yes","環状交差点（ラウンドアバウト）内を通行している車両がある場合、これから進入する車両は徐行して環状交差点内の車両の通行を妨げないようにしなければならない。"
"jp_moto_0021","balance_cornering_techniques","warning","jp-warning.png","jp-warning.png","yes","カーブを通行するときは、車体を傾けるよりも、ハンドルだけで方向を変える方が安全である。"
"jp_moto_0022","balance_cornering_techniques","warning","jp-warning.png","jp-warning.png","yes","カーブの途中で急ブレーキをかけると、タイヤが滑って転倒する危険が高い。"
"jp_moto_0023","balance_cornering_techniques","topic_default","jp-motorcycle-corner.png","jp-motorcycle-corner.png","yes","低速でバランスをとるときは、視線を近くの一点に集中させるのがよい。"
"jp_moto_0024","balance_cornering_techniques","warning","jp-warning.png","jp-warning.png","yes","カーブの半径が小さいほど、必要な傾斜角（バンク角）は小さくなる。"
"jp_moto_0025","balance_cornering_techniques","warning","jp-warning.png","jp-warning.png","yes","雨で濡れた路面でカーブを通行するときは、乾燥時と同じ速度・傾斜角で進入してもよい。"
"jp_moto_0026","balance_cornering_techniques","warning","jp-warning.png","jp-warning.png","yes","カーブの途中で予想以上に膨らんでしまった場合、さらに車体を傾けるよりもブレーキをかけて速度を落とす方が安全である。"
"jp_moto_0027","road_signs_signals","no_overtaking","jp-no-overtaking.png","jp-no-overtaking.png","yes","「追越し禁止」の標識がある区間では、原動機付自転車であっても自転車を追い越すことは禁止される。"
"jp_moto_0028","road_signs_signals","no_entry","jp-no-entry.png","jp-no-entry.png","yes","「車両通行止め」の標識は、二輪の自動車や原動機付自転車を含むすべての車両の通行を禁止する。"
"jp_moto_0029","road_signs_signals","stop","jp-stop.png","jp-stop.png","yes","信号機のない踏切に接近したときは、二輪車であっても必ず踏切の手前で一時停止し、安全を確認しなければならない。"
"jp_moto_0030","road_signs_signals","intersection","jp-intersection.png","jp-intersection.png","yes","右折を表す手による合図は、右腕を水平に伸ばす、または左腕を車外に出して肘を垂直に上げる方法がある。"
"jp_moto_0031","right_of_way_traffic_rules","intersection","jp-intersection.png","jp-intersection.png","yes","二輪車は、交差点で右折する際、あらかじめ道路の中央に寄ってから大回りで右折しなければならない。"
"jp_moto_0032","right_of_way_traffic_rules","intersection","jp-intersection.png","jp-intersection.png","yes","「二段階右折」の指定がある交差点では、原動機付自転車は小回りで右折してはならない。"
"jp_moto_0033","right_of_way_traffic_rules","motorcycle","jp-motorcycle.png","jp-motorcycle.png","yes","けん引中の自動車は、二輪車にとって追い越しの優先対象とはならないため、自由に追い越してよい。"
"jp_moto_0034","right_of_way_traffic_rules","parking","jp-parking.png","jp-parking.png","yes","停車中の路線バスが発進の合図をしているとき、後方の二輪車はバスの発進を妨げないようにしなければならない。"
"jp_moto_0035","right_of_way_traffic_rules","motorcycle","jp-motorcycle.png","jp-motorcycle.png","yes","二輪車が他の車を追い越すときは、追い越される車の右側を通行しなければならない。"
"jp_moto_0036","balance_cornering_techniques","car_interior","jp-car-interior.png","jp-car-interior.png","yes","停止する直前は、ハンドルを切ったまま停止すると足をつきやすく安定する。"
"jp_moto_0037","balance_cornering_techniques","warning","jp-warning.png","jp-warning.png","yes","カーブの手前では、まずアクセルを戻し、必要に応じて前後ブレーキを併用して速度を落とすのがよい。"
"jp_moto_0038","balance_cornering_techniques","warning","jp-warning.png","jp-warning.png","yes","下り坂のカーブでは、エンジンブレーキを使わずフロントブレーキのみで速度調整するのが最も安全である。"
"jp_moto_0039","balance_cornering_techniques","tyre","jp-tyre-check.png","jp-tyre-check.png","yes","発進するときは、半クラッチを使いながらゆっくりアクセルを開けると安定しやすい。"
"jp_moto_0040","balance_cornering_techniques","car_interior","jp-car-interior.png","jp-car-interior.png","yes","S字状の道路やクランク（屈折）コースを通行するときは、ハンドルではなく主に体重移動とアクセル調整で車体を安定させる。"
"jp_moto_0041","balance_cornering_techniques","warning","jp-warning.png","jp-warning.png","yes","高速道路のカーブでは、一般道のカーブよりも傾斜角を大きくして通行するのが基本である。"
"jp_moto_0042","balance_cornering_techniques","topic_default","jp-motorcycle-corner.png","jp-motorcycle-corner.png","yes","停止しているときは、両足を地面につけてバランスをとるのが基本である。"
"jp_moto_0043","balance_cornering_techniques","warning","jp-warning.png","jp-warning.png","yes","二人乗りのときは、一人乗りのときと同じ感覚でカーブを通行してよい。"
"jp_moto_0044","balance_cornering_techniques","warning","jp-warning.png","jp-warning.png","yes","連続するカーブ（つづら折り）では、一つ目のカーブを抜けたらすぐに次のカーブの形状に関わらず最大限まで加速してよい。"
"jp_moto_0045","road_signs_signals","warning","jp-warning.png","jp-warning.png","yes","「警笛鳴らせ」の標識がある場所では、見通しの悪いカーブや踏切でなくても常にクラクションを鳴らさなければならない。"
"jp_moto_0046","blind_spots_visibility","car_interior","jp-car-interior.png","jp-car-interior.png","yes","大型トラックの運転席の真後ろや左側面は、ドライバーから見えにくい死角になりやすい。"
"jp_moto_0047","blind_spots_visibility","night","jp-night-road.png","jp-night-road.png","yes","二輪車は車体が小さいため、自動車の運転者から見落とされやすく、自らライトを点灯して存在を知らせることが重要である。"
"jp_moto_0048","blind_spots_visibility","motorcycle","jp-motorcycle.png","jp-motorcycle.png","yes","他の車のすぐ後ろに連続して接近して走行すると、その車の運転者から二輪車が見えにくくなることがある。"
"jp_moto_0049","blind_spots_visibility","night","jp-night-road.png","jp-night-road.png","yes","夜間に対向車のライトで自分が見えにくくなることはあるが、二輪車のライトの位置自体が対向車に見落とされる原因になることはない。"
"jp_moto_0050","blind_spots_visibility","warning","jp-warning.png","jp-warning.png","yes","交差点で右折待ちをしている対向車がいる場合、二輪車は車体が小さいため、その運転者から見落とされて right turn してくる危険がある。"
"jp_moto_0051","blind_spots_visibility","motorcycle","jp-motorcycle.png","jp-motorcycle.png","yes","二輪車のライダーは、運転中に体を動かしてミラーで見えない範囲を目視で確認する習慣を持つべきである。"
"jp_moto_0052","blind_spots_visibility","wet_road","jp-wet-road.png","jp-wet-road.png","yes","雨の日や夕暮れ時は、二輪車の視認性が下がるため、より明るい色のヘルメットやジャケットを着用することが勧められる。"
"jp_moto_0053","blind_spots_visibility","motorcycle","jp-motorcycle.png","jp-motorcycle.png","yes","二輪車は車体が小さく速度感覚をつかみにくいため、自動車の運転者は二輪車との距離を実際より遠いと感じる傾向がある。"
"jp_moto_0054","blind_spots_visibility","pedestrian_crosswalk","jp-pedestrian-cross.png","jp-pedestrian-cross.png","yes","停車中のバスやトラックの脇から出てくる歩行者は、ドライバーだけでなく二輪車にとっても見えにくいことがある。"
"jp_moto_0055","blind_spots_visibility","motorcycle","jp-motorcycle.png","jp-motorcycle.png","yes","二輪車のライダーは、自分のミラーで後方を確認したらそれだけで十分であり、首を振って確認する必要はない。"
"jp_moto_0056","lane_position_road_surface","road_markings","jp-road-markings.png","jp-road-markings.png","yes","車線の中央を走行すると、路面の凹凸や砂利の影響を受けやすいことがあるため、状況に応じて走行位置を調整するのがよい。"
"jp_moto_0057","lane_position_road_surface","warning","jp-warning.png","jp-warning.png","yes","鉄道の線路（路面電車の軌道）を斜めに横切ると、タイヤが溝にはまりやすく転倒の危険がある。"
"jp_moto_0058","lane_position_road_surface","wet_road","jp-wet-road.png","jp-wet-road.png","yes","マンホールのふたや白線（ペイント）の上は、雨天時は特に滑りやすくなることがある。"
"jp_moto_0059","lane_position_road_surface","wet_road","jp-wet-road.png","jp-wet-road.png","yes","工事現場などにある鉄板（仮設の覆い）の上を通過するときは、できるだけ速度を上げて一気に通過する方が安全である。"
"jp_moto_0060","lane_position_road_surface","wet_road","jp-wet-road.png","jp-wet-road.png","yes","車道の左端を走行する際、路肩の砂利や落ち葉が溜まっている部分は中央寄りの走行位置に比べて滑りやすいことが多い。"
"jp_moto_0061","lane_position_road_surface","fog","jp-fog-road.png","jp-fog-road.png","yes","トンネルの出入口付近は、明暗の差が大きく、一時的に視界が悪くなることがある。"
"jp_moto_0062","lane_position_road_surface","road_markings","jp-road-markings.png","jp-road-markings.png","yes","対向車から自分の存在をよく見てもらうためには、車線の中で他車に隠れない位置を選んで走行するのがよい。"
"jp_moto_0063","lane_position_road_surface","wet_road","jp-wet-road.png","jp-wet-road.png","yes","道路の中央付近に積もった落ち葉や砂は、晴れた日でも乾いた路面より滑りやすい場合がある。"
"jp_moto_0064","lane_position_road_surface","wet_road","jp-wet-road.png","jp-wet-road.png","yes","わだち（車輪のくぼみ）ができている道路では、わだちの中を走るよりも、わだちの間（盛り上がった部分）を走る方が常に安全である。"
"jp_moto_0065","lane_position_road_surface","expressway","jp-expressway.png","jp-expressway.png","yes","高速道路の合流地点では、本線を走る車から見えやすい位置を維持しながら速度を合わせて合流するのがよい。"
"jp_moto_0066","weather_hazards","wet_road","jp-wet-road.png","jp-wet-road.png","yes","雨の日、マンホールや白線の上はタイヤが滑りやすいため、できるだけ避けて通行するのがよい。"
"jp_moto_0067","weather_hazards","wet_road","jp-wet-road.png","jp-wet-road.png","yes","雨が降り始めた直後は、路面の油分とほこりが浮き上がって非常に滑りやすくなるため、二輪車は特に注意が必要である。"
"jp_moto_0068","weather_hazards","car_interior","jp-car-interior.png","jp-car-interior.png","yes","強い横風が吹く橋の上では、二輪車はハンドルを取られやすいため速度を落とし、車体を傾けて備えるとよい。"
"jp_moto_0069","weather_hazards","wet_road","jp-wet-road.png","jp-wet-road.png","yes","雨天時、二輪車はブレーキをかける際に前後輪に均等に強い力をかけるとよい。"
"jp_moto_0070","weather_hazards","fog","jp-fog-road.png","jp-fog-road.png","yes","濃い霧の中を走行する際は、テールランプやフォグランプを点灯して自車の存在を周囲に知らせるとよい。"
"jp_moto_0071","weather_hazards","tyre","jp-tyre-check.png","jp-tyre-check.png","yes","夏の猛暑日にアスファルトが軟化している場合、二輪車のタイヤが沈み込みハンドルが取られやすくなることがある。"
"jp_moto_0072","weather_hazards","wet_road","jp-wet-road.png","jp-wet-road.png","yes","落ち葉が積もった道路は、晴れた日でも湿った落ち葉の下が滑りやすいため、二輪車は注意して通行する必要がある。"
"jp_moto_0073","weather_hazards","motorcycle","jp-motorcycle.png","jp-motorcycle.png","yes","雪道や凍結した道路では、二輪車での走行は避けるべきであり、可能であれば車両の利用を控えるのが望ましい。"
"jp_moto_0074","weather_hazards","fog","jp-fog-road.png","jp-fog-road.png","yes","夜間や雨天時は視界が悪くなるため、二輪車は速度を落とし車間距離を通常より広くとるべきである。"
"jp_moto_0075","weather_hazards","night","jp-night-road.png","jp-night-road.png","yes","トンネルの出入り口付近は明暗の差が激しいだけでなく、強い風が発生しやすいため二輪車は速度調整に注意する必要がある。"
"jp_moto_0076","protective_gear_rules","moto_gear","jp-motorcycle-gear.png","jp-motorcycle-gear.png","yes","二輪車を運転する際は、運転者・同乗者ともにヘルメットの着用が法律で義務付けられている。"
"jp_moto_0077","protective_gear_rules","moto_gear","jp-motorcycle-gear.png","jp-motorcycle-gear.png","yes","ヘルメットはあごひもを正しく締めずに被るだけでも法律上の着用義務を満たしたことになる。"
"jp_moto_0078","protective_gear_rules","motorcycle","jp-motorcycle.png","jp-motorcycle.png","yes","二輪車運転時は、サンダルや裸足ではなく足首を保護する履物を着用することが望ましい。"
"jp_moto_0079","protective_gear_rules","topic_default","jp-motorcycle-gear.png","jp-motorcycle-gear.png","yes","夏の暑い日は、長袖・長ズボンを着用すると暑いため、半袖や短いズボンで運転する方が安全である。"
"jp_moto_0080","protective_gear_rules","moto_gear","jp-motorcycle-gear.png","jp-motorcycle-gear.png","yes","プロテクター付きのグローブを着用することは、転倒時の手のけがを軽減するのに役立つ。"
"jp_moto_0081","protective_gear_rules","moto_gear","jp-motorcycle-gear.png","jp-motorcycle-gear.png","yes","ヘルメットのシールド（フェイスガード）は、走行中の風や虫、小石などから目を保護する役割がある。"
"jp_moto_0082","protective_gear_rules","moto_gear","jp-motorcycle-gear.png","jp-motorcycle-gear.png","yes","ヘルメットは購入から何年経過しても、外観に損傷がなければ性能は変わらず安全に使用できる。"
"jp_moto_0083","protective_gear_rules","night","jp-night-road.png","jp-night-road.png","yes","明るい色や反射材付きのジャケットを着用すると、夜間や悪天候時に他の車両から見つけてもらいやすくなる。"
"jp_moto_0084","protective_gear_rules","moto_gear","jp-motorcycle-gear.png","jp-motorcycle-gear.png","yes","ヘルメットは日本の安全規格（PSCマークなど）に適合したものを選ぶことが推奨される。"
"jp_moto_0085","protective_gear_rules","topic_default","jp-motorcycle-gear.png","jp-motorcycle-gear.png","yes","膝や肘のプロテクターを服の下に着用することは、見た目に影響するため事故防止には推奨されない。"
