id,syllabusRef,topic,media_src,media_file,prompt_en,answer_index,correct_choice_en
"sg_ftt_0327","ftt.skills.lanes","advanced_traffic_rules","","","What does 'MSM' stand for in the context of driving manoeuvres?","0","Mirror, Signal, Manoeuvre — the sequence to follow before any change of directio"
"sg_ftt_0328","ftt.expressway","advanced_traffic_rules","","","When must you NOT use your horn?","0","In stationary traffic, in quiet residential areas at night, near hospitals — unl"
"sg_ftt_0329","ftt.skills.lanes","advanced_traffic_rules","","","What is the rule on using vehicle lights when following another vehicle closely?","2","Use low beam — high beam blinds the driver ahead via their mirrors"
"sg_ftt_0330","ftt.emergencies.accidents","driver_behaviour","","","Why should you never drive under the influence of medication that causes drowsiness?","1","Drowsy medication impairs reaction time and judgment — equivalent to driving whi"
"sg_ftt_0331","ftt.emergencies.mechanical","vehicle_maintenance","","","How often should you check the coolant level in your vehicle?","0","Every few months or as per the owner's manual"
"sg_ftt_0332","ftt.emergencies.mechanical","vehicle_maintenance","","","What does it mean when the temperature gauge on your dashboard rises into the red zone?","2","The engine is overheating"
"sg_ftt_0333","ftt.skills.basics","vehicle_maintenance","","","What is the purpose of the transmission fluid in an automatic gearbox?","0","To lubricate and cool gearbox components and transmit hydraulic pressure"
"sg_ftt_0334","ftt.weather.night","fog_driving","","","When driving in fog, which lights should you use?","1","Low beam headlights and fog lights if fitted"
"sg_ftt_0335","ftt.traffic.oncoming","fog_driving","","","In foggy conditions, why should you NOT use high beam headlights?","2","High beam light reflects off fog droplets back towards the driver, reducing visi"
"sg_ftt_0336","legacy.advanced_traffic_rules","advanced_traffic_rules","","","What does a double white centre line on the road mean?","2","No vehicle may cross or straddle the lines"
"sg_ftt_0337","legacy.advanced_traffic_rules","advanced_traffic_rules","","","What is the meaning of a broken white centre line on a two-lane road?","1","Overtaking is permitted when safe to do so"
"sg_ftt_0338","ftt.traffic.vehicle_ahead","road_rage","","","What is the best way to respond to an aggressive driver who is tailgating you?","2","Move to the left and allow them to pass"
"sg_ftt_0339","ftt.traffic.vehicle_ahead","road_rage","","","Which of the following is an example of road rage behaviour?","1","Deliberately blocking another vehicle from overtaking"
"sg_ftt_0340","ftt.expressway","expressway_driving","","","What should you do when you see Variable Message Signs (VMS) showing a speed limit on the expressway","1","Comply with the speed shown on the VMS"
"sg_ftt_0341","ftt.expressway","expressway_driving","","","What should you do when you encounter roadworks on an expressway?","2","Reduce speed, follow signs, and merge early in a zipper fashion"
"sg_ftt_0342","ftt.skills.overtaking","singapore_specific","","","What is the Certificate of Entitlement (COE) in Singapore?","0","A quota licence that gives the right to own and use a vehicle for 10 years"
"sg_ftt_0343","ftt.eco","singapore_specific","","","What is the purpose of Singapore's Vehicle Inspection (Vicom/STA) for older vehicles?","1","To ensure the vehicle meets roadworthiness and safety standards"
"sg_ftt_0344","ftt.eco","eco_driving","","","How does aggressive acceleration and harsh braking affect fuel consumption?","2","It significantly increases fuel consumption"
"sg_ftt_0345","ftt.skills.basics","eco_driving","","","Which of the following eco-driving habits saves the most fuel?","0","Maintaining a steady speed and anticipating traffic flow"
"sg_ftt_0346","ftt.skills.lanes","motorcycle_rules","","","Where must motorcyclists position themselves at a signalised junction?","2","In the Motorcycle Waiting Area (MWA) at the front of the junction"
"sg_ftt_0347","ftt.skills.overtaking","motorcycle_rules","","","Under what circumstance may a motorcyclist use the extreme left lane of an expressway?","1","At all times — motorcycles must stay in the extreme left lane"
"sg_ftt_0348","ftt.skills.parking","advanced_parking","","","What does a double yellow line along the kerb indicate?","1","No parking at any time"
"sg_ftt_0349","ftt.traffic.emergency","accident_procedures","","","What is the first thing you should do after a minor road accident with no injuries?","1","Move vehicles to a safe area and exchange particulars with the other driver"
"sg_ftt_0350","ftt.emergencies.accidents","accident_procedures","","","Within how many days must a driver report an accident to their insurer in Singapore?","0","24 hours or as soon as reasonably practicable"
"sg_ftt_0351","ftt.traffic.vehicle_ahead","night_driving","","","When should you switch from high beam to low beam headlights at night?","0","When an oncoming vehicle is within 200m or you are following another vehicle wit"
"sg_ftt_0352","ftt.weather.wet","night_driving","","","Why is night driving more dangerous than daytime driving?","1","Reduced visibility, more fatigued drivers, and higher incidence of impaired driv"
"sg_ftt_0353","ftt.skills.basics","vehicle_maintenance","","","What symptom indicates that your vehicle's spark plugs may need replacing?","2","Rough idling, misfiring, or reduced acceleration"
"sg_ftt_0354","ftt.skills.basics","vehicle_maintenance","","","What is the function of the timing belt in a petrol engine?","0","It synchronises the crankshaft and camshaft to control valve timing"
"sg_ftt_0355","ftt.traffic.defensive","driver_behaviour","","","What is defensive driving?","1","Anticipating hazards and adjusting your driving to reduce risk"
"sg_ftt_0356","legacy.driver_behaviour","driver_behaviour","","","What is 'commentary driving' and what is its benefit?","0","Verbalising what you see and plan to do — it improves hazard perception"
"sg_ftt_0357","ftt.skills.overtaking","vulnerable_road_users","","","When passing a cyclist, what is the minimum safe lateral distance you should maintain?","1","At least 1.5 metres"
"sg_ftt_0358","ftt.traffic.pedestrians","vulnerable_road_users","","","At a zebra crossing, when must you give way to pedestrians?","0","When a pedestrian is on or about to step onto the crossing"
"sg_ftt_0359","ftt.skills.lanes","advanced_road_signs","","","You drive through a roadworks area with no specific hazard sign, only a triangular warning sign with","0","Slow down and proceed with extra caution for unexpected hazards"
"sg_ftt_0360","legacy.advanced_road_signs","advanced_road_signs","","","What does a blue circular sign with a white arrow pointing upward indicate?","2","Compulsory ahead — you must go straight"
"sg_ftt_0361","ftt.skills.basics","wet_weather","","","What is 'aquaplaning' and how can it be avoided?","2","When tyres ride on a film of water and lose road contact — avoid by reducing spe"
"sg_ftt_0362","ftt.skills.basics","wet_weather","","","On a rainy afternoon on the PIE you keep the same two-second following distance you use in dry weath","1","Wet roads reduce tyre grip and can double your stopping distance"
"sg_ftt_0363","ftt.skills.lanes","hazard_speed_management","","","What is the 'two-second rule' and when should you extend it?","1","A minimum following distance from the vehicle ahead; extend in poor weather, hea"
"sg_ftt_0364","ftt.skills.bends","hazard_speed_management","","","What is the 'limit point' and why is it important when approaching a bend?","1","The furthest point you can see on the road — it shows how tight the bend is and "
"sg_ftt_0365","ftt.traffic.vehicle_ahead","driver_behaviour","","","Which of the following is NOT a sign of driver fatigue?","1","Feeling alert and focused"
"sg_ftt_0366","legacy.driver_behaviour","driver_behaviour","","","What should you do if you feel sleepy while driving on a long journey?","2","Pull over at a safe place, rest, or take a short nap before continuing"
"sg_ftt_0367","ftt.expressway","expressway_driving","","","During light traffic on the CTE, a new driver travels at 45 km/h in lane 1 while other vehicles are ","0","Large speed differences increase the risk of rear-end collisions"
"sg_ftt_0368","ftt.expressway","expressway_driving","","","When should you use the emergency telephone on an expressway?","2","When your vehicle breaks down and you have no mobile phone"
"sg_ftt_0369","ftt.skills.basics","vehicle_maintenance","","","What does a low tyre tread depth do to your vehicle's braking performance?","1","It significantly increases stopping distances, especially in wet conditions"
"sg_ftt_0370","ftt.skills.lanes","advanced_traffic_rules","","","What must you do before changing lanes on a multi-lane road?","2","Check mirrors, signal, check blind spot, then move"
"sg_ftt_0371","ftt.skills.overtaking","advanced_traffic_rules","","","You are travelling at 90 km/h on an expressway. Another vehicle cuts into your lane dangerously clos","0","Ease off the accelerator gradually and increase following distance"
"sg_ftt_0372","ftt.skills.lanes","special_vehicles","","","When driving behind a bus at a bus stop, what must you do?","1","Give way to the bus when it signals to pull out"
"sg_ftt_0373","ftt.skills.basics","special_vehicles","","","What should you do when you see a school bus stopping to pick up or drop off children?","0","Stop and wait until all children have boarded or alighted and the bus moves off"
"sg_ftt_0374","ftt.singapore","load_securing","","","What is the maximum height that a load can project above the roof of a vehicle in Singapore?","0","0.5 metres"
"sg_ftt_0375","ftt.alcohol","alcohol_drug_driving","","","What is the prescribed blood alcohol content (BAC) limit for drivers in Singapore?","1","80 milligrams of alcohol per 100ml of blood"
"sg_ftt_0376","ftt.traffic.vehicle_ahead","alcohol_drug_driving","","","Which of the following is a consequence of being convicted of drink driving in Singapore?","1","Mandatory disqualification from driving, heavy fines, and possible imprisonment"
"sg_ftt_0377","ftt.traffic.large_vehicles","advanced_traffic_rules","","","What is a 'give way' line (broken white line across the road)?","2","A line where you must give priority to other road users before proceeding"
"sg_ftt_0378","ftt.traffic.vehicle_ahead","towing","","","When towing a trailer, how does braking distance change compared to towing without a trailer?","0","Braking distance increases significantly due to the added mass"
"sg_ftt_0379","ftt.eco","advanced_road_signs","","","What does a red circle with a number inside indicate?","0","The maximum speed limit in km/h"
"sg_ftt_0380","ftt.skills.basics","advanced_road_signs","","","On a rural road you see a yellow diamond sign showing a steep hill descending ahead. What should you","2","Reduce speed and check your brakes are responding properly"
"sg_ftt_0381","ftt.skills.basics","eco_driving","","","What is the most fuel-efficient gear to drive in?","1","The highest gear possible while maintaining a smooth speed"
"sg_ftt_0382","ftt.maintenance","eco_driving","","","How does tyre pressure affect fuel consumption?","2","Under-inflated tyres increase rolling resistance and fuel consumption"
"sg_ftt_0383","ftt.maintenance","vehicle_maintenance","","","What should you check before a long journey?","1","Tyre pressure and condition, oil level, coolant, lights, wipers, and fuel"
"sg_ftt_0384","ftt.skills.basics","hazard_speed_management","","","What is the recommended following distance when driving behind a large vehicle like a lorry or bus?","2","At least 3-4 seconds or more"
"sg_ftt_0385","ftt.skills.overtaking","advanced_traffic_rules","","","When is it legal to use the right-most lane on a multi-lane expressway in Singapore?","2","For overtaking only, then you must move back to the left"
"sg_ftt_0386","ftt.skills.parking","night_driving","","","When parking on a road at night, what lights must be left on if there are no street lights?","1","Parking lights (sidelights)"
"sg_ftt_0387","ftt.skills.basics","vehicle_maintenance","","","What should you do if your power steering fails while driving?","2","Keep steering — the vehicle can still be steered with more effort — and pull ove"
"sg_ftt_0388","ftt.maintenance","vehicle_maintenance","","","What does it mean if your engine oil appears milky or frothy on the dipstick?","0","Water or coolant has mixed with the engine oil — a sign of a blown head gasket"
"sg_ftt_0389","ftt.emergencies.accidents","accident_procedures","","","What should you do if someone is injured in an accident and is unconscious but breathing?","2","Place them in the recovery position and call 995"
"sg_ftt_0390","legacy.accident_procedures","accident_procedures","","","What is the correct rate of chest compressions when performing CPR on an adult?","2","100-120 compressions per minute"
"sg_ftt_0391","legacy.driver_behaviour","driver_behaviour","","","What is the effect of using a mobile phone (even hands-free) while driving?","0","Both hand-held and hands-free phone use significantly impair driving performance"
"sg_ftt_0392","ftt.skills.lanes","driver_behaviour","","","What is a 'stale green light' and how should you approach it?","1","A green light that has been green for some time — be prepared to stop as it may "
"sg_ftt_0393","ftt.skills.parking","singapore_specific","","","What is the Parking Guidance System (PGS) in Singapore car parks?","1","A system of sensors and signs that guide drivers to available parking spaces"
"sg_ftt_0394","ftt.skills.junctions","advanced_traffic_rules","","","At an unmarked intersection with no signs, who has right of way?","0","Vehicles must give way to traffic approaching from the right"
"sg_ftt_0395","legacy.vehicle_maintenance","vehicle_maintenance","","","What should you do if the ABS (Anti-lock Braking System) warning light stays on while driving?","2","Have the ABS system checked by a qualified mechanic as soon as possible"
"sg_ftt_0396","ftt.skills.basics","advanced_road_signs","","","What does a 'Keep Clear' marking on the road mean?","2","Do not stop or park here — keep the area clear at all times"
"sg_ftt_0397","ftt.skills.basics","vulnerable_road_users","","","How should you treat visually impaired pedestrians carrying a white cane at a crossing?","1","Stop and give way — they have the right of way at all crossings"
"sg_ftt_0398","ftt.expressway","vulnerable_road_users","","","What extra hazard should you watch for when driving near schools during school hours?","0","Children running onto the road unexpectedly"
"sg_ftt_0399","legacy.eco_driving","eco_driving","","","What is regenerative braking in hybrid and electric vehicles?","0","A system that converts kinetic energy during braking into electrical energy to r"
"sg_ftt_0400","ftt.singapore","driver_behaviour","","","What should you do if you receive a call while driving?","0","Let it ring or pull over safely to answer"
"sg_ftt_0401","ftt.skills.lanes","advanced_traffic_rules","","","What does a flashing amber traffic light mean?","0","Proceed with caution — give way to pedestrians and other vehicles"
"sg_ftt_0402","ftt.traffic.oncoming","advanced_traffic_rules","","","You are driving on a two-lane road. The oncoming vehicle is on your side of the road. What should yo","2","Slow down, move to the left, and sound the horn if necessary"
"sg_ftt_0403","ftt.expressway","expressway_driving","","","When joining an expressway from a slip road, who has priority?","2","Vehicles already on the expressway"
"sg_ftt_0404","ftt.skills.overtaking","expressway_driving","","","What should you do when your vehicle breaks down on an expressway?","0","Move the vehicle to the hard shoulder, switch on hazard lights, and call for hel"
"sg_ftt_0405","ftt.weather.night","vehicle_maintenance","","","What does it mean when the battery warning light illuminates on the dashboard?","0","There is a problem with the charging system — the battery is not being charged p"
"sg_ftt_0406","ftt.skills.junctions","advanced_traffic_rules","","","What is a 'box junction' and what is the rule for entering it?","1","A yellow cross-hatched box marked on the road — do not enter unless your exit is"
"sg_ftt_0407","ftt.skills.basics","motorcycle_rules","","","What protective gear is legally required for motorcyclists in Singapore?","2","A crash helmet that meets approved safety standards"
"sg_ftt_0408","ftt.traffic.cyclists","motorcycle_rules","","","Why is lane splitting (riding between slow-moving cars) dangerous for motorcyclists?","2","Cars may change lanes without warning and the motorcyclist has little space to m"
"sg_ftt_0409","ftt.skills.parking","hazard_speed_management","","","What is 'space management' in defensive driving?","2","Maintaining adequate space all around the vehicle — front, rear, and sides"
"sg_ftt_0410","ftt.skills.basics","special_vehicles","","","When driving near a tram or light rail vehicle, what must you never do?","2","Block or obstruct its track"
"sg_ftt_0411","ftt.weather.night","vehicle_maintenance","","","How do you check if your vehicle's lights are working properly?","1","Both asking someone outside and checking warning lights on the dashboard"
"sg_ftt_0412","ftt.maintenance","vehicle_maintenance","","","What should you do if a warning light appears on your dashboard that you don't recognise?","1","Consult the owner's manual or have a mechanic check it promptly"
"sg_ftt_0413","ftt.singapore","advanced_road_signs","","","What does a white rectangular sign with a red border and black text indicate?","0","A regulatory/prohibitory sign giving an order or instruction"
"sg_ftt_0414","ftt.skills.basics","advanced_parking","","","What is the correct procedure for parallel parking?","1","Signal, position alongside the vehicle ahead, reverse into the space while steer"
"sg_ftt_0415","ftt.singapore","singapore_specific","","","What is the 'Point-to-Point' demerit system under Singapore's Traffic Police?","1","A system where drivers accumulate demerit points for traffic offences — excess p"
"sg_ftt_0416","ftt.skills.lanes","driver_behaviour","","","What is the safest way to check your blind spot before changing lanes?","0","Briefly turn your head to look over your shoulder before moving"
"sg_ftt_0417","ftt.traffic.vehicle_ahead","wet_weather","","","After heavy rain, what road hazard should you be particularly cautious of?","0","Flooded roads, slippery surfaces, and debris washed onto the road"
"sg_ftt_0418","ftt.maintenance","vehicle_maintenance","","","What does it mean if your car's exhaust emits blue or white smoke continuously?","2","Engine oil or coolant is being burned — indicating a serious engine fault"
"sg_ftt_0419","ftt.emergencies.accidents","advanced_traffic_rules","","","What is the rule for using hazard lights while driving?","1","Hazard lights should only be used when stationary (broken down) or in an emergen"
"sg_ftt_0420","ftt.traffic.oncoming","night_driving","","","What should you do if an oncoming vehicle dazzles you with high beam headlights at night?","0","Slow down, look to the left edge of the road, and avoid looking directly at the "
"sg_ftt_0421","ftt.skills.lanes","advanced_traffic_rules","","","When are you allowed to overtake on the left in Singapore?","1","When the vehicle ahead is signalling and moving to the right to turn"
"sg_ftt_0422","ftt.emergencies.accidents","hazard_speed_management","","","What is the danger of 'target fixation' when driving?","1","The driver tends to steer towards the hazard they are staring at, increasing col"
"sg_ftt_0423","ftt.maintenance","vehicle_maintenance","","","How do you know when your windscreen wipers need replacing?","1","When they leave streaks, smear, skip, or fail to clear the windscreen properly"
"sg_ftt_0424","ftt.skills.basics","eco_driving","","","At what engine speed (RPM) range is it most fuel-efficient to shift up gears in a manual car?","1","2,000–2,500 RPM for petrol; 1,500–2,000 RPM for diesel"
"sg_ftt_0425","ftt.traffic.emergency","accident_procedures","","","If you witness a serious accident, what is the first thing you should do?","0","Stop safely, call 995 for ambulance and 999 for police, and provide first aid if"
"sg_ftt_0426","ftt.skills.lanes","advanced_traffic_rules","","","What does it mean when a pedestrian crossing signal shows a red man?","2","Pedestrians must not cross — wait for the green man"
"sg_ftt_0427","ftt.skills.lanes","driver_behaviour","","","What is 'situational awareness' in the context of driving?","0","Continuously monitoring and understanding your environment — road conditions, ot"
"sg_ftt_0428","ftt.skills.basics","vehicle_maintenance","","","What could cause a vehicle to pull to one side when braking?","2","Uneven tyre pressure or worn brake pads on one side"
"sg_ftt_0429","ftt.skills.lanes","expressway_driving","","","On a 3-lane expressway, you are in the rightmost lane and wish to take the next exit (leftmost). Wha","0","Move one lane at a time — check mirrors and blind spot, signal, move to middle, "
"sg_ftt_0430","ftt.skills.basics","advanced_road_signs","","","What does a sign showing a lorry on a steep hill with arrows pointing downward warn you about?","0","A steep downhill gradient ahead — beware of runaway vehicles and gear down"
"sg_ftt_0431","ftt.skills.parking","singapore_specific","","","What is the purpose of Singapore's Electronic Road Pricing (ERP) system?","1","To manage traffic congestion by charging vehicles during peak hours on selected "
"sg_ftt_0432","ftt.traffic.emergency","special_vehicles","","","What must you do when approaching a stationary fire engine attending an incident?","0","Slow down significantly, pass carefully, and follow any instructions from office"
"sg_ftt_0433","ftt.skills.overtaking","vulnerable_road_users","","","How should you adjust your driving when passing a horse rider on the road?","0","Slow down, pass wide and slowly, and do not sound the horn or rev the engine"
"sg_ftt_0434","ftt.skills.overtaking","advanced_traffic_rules","","","You are in the right lane of a three-lane expressway. When must you move to the centre or left lane?","1","As soon as you have completed your overtake"
"sg_ftt_0435","ftt.skills.basics","vehicle_maintenance","","","Your power steering suddenly fails while driving. What should you do?","1","Apply extra physical force on the steering wheel to maintain control, slow down,"
"sg_ftt_0436","ftt.eco","eco_driving","","","Does switching off the air conditioning help save fuel?","1","Yes — air conditioning puts extra load on the engine and increases fuel consumpt"
"sg_ftt_0437","ftt.weather.night","driver_behaviour","","","What should you do before starting a long drive to avoid fatigue?","1","Get a full night's sleep, plan breaks every 2 hours, and avoid driving at peak t"
"sg_ftt_0438","ftt.skills.basics","advanced_traffic_rules","","","What is the correct procedure when your traffic signal turns green after waiting at a junction?","0","Check that the junction is clear — look left and right — before moving off"
"sg_ftt_0439","ftt.skills.basics","vehicle_maintenance","","","What does it mean if your car vibrates heavily when driving at certain speeds?","1","Wheel imbalance, worn tyres, loose wheel nuts, or damaged suspension components"
"sg_ftt_0440","ftt.traffic.oncoming","night_driving","","","What is 'overdriving your headlights' and why is it dangerous?","1","Driving faster than your headlights can illuminate — you cannot stop in time for"
"sg_ftt_0441","ftt.maintenance","vehicle_maintenance","","","What is the purpose of the engine's thermostat?","2","To regulate engine operating temperature by controlling coolant flow"
"sg_ftt_0442","ftt.traffic.cyclists","advanced_traffic_rules","","","What does a solid white line along the left edge of the road indicate?","0","The edge of the carriageway — do not cross it unless necessary"
"sg_ftt_0443","ftt.skills.parking","special_vehicles","","","What does it mean when a garbage truck is stopped at the roadside with flashing amber lights?","1","It is working — slow down, pass carefully, and watch for workers on the road"
"sg_ftt_0444","ftt.skills.basics","hazard_speed_management","","","What is the most important factor in judging a safe speed to drive?","2","The speed at which you can stop safely within the distance you can see to be cle"
"sg_ftt_0445","ftt.skills.basics","advanced_road_signs","","","What does a sign with a red circle and a black cross inside mean?","0","No entry for all vehicles"
"sg_ftt_0446","ftt.skills.overtaking","singapore_specific","","","What is the rule regarding vehicles with P-plates (Probationary Driver) in Singapore regarding speed","0","P-plate drivers must not exceed 70 km/h at any time"
"sg_ftt_0447","legacy.accident_procedures","accident_procedures","","","If someone is choking and conscious, what should you do?","2","Encourage them to cough, then give up to 5 back blows and 5 abdominal thrusts if"
"sg_ftt_0448","ftt.eco","wet_weather","","","What is the best way to test if your brakes are working after driving through a deep puddle?","2","Gently apply the brakes while moving slowly to dry them out and check effectiven"
"sg_ftt_0449","ftt.skills.lanes","driver_behaviour","","","Why is it important to adjust your seat and mirrors before driving?","2","To ensure full control of the vehicle, maximum visibility, and comfort to avoid "
"sg_ftt_0450","ftt.skills.slopes","vehicle_maintenance","","","What does a squealing or grinding noise when braking usually indicate?","2","Worn brake pads or discs needing inspection and replacement"
"sg_ftt_0451","ftt.skills.basics","advanced_traffic_rules","","","What should you do when approaching a yellow traffic light?","1","Stop before the stop line if it is safe to do so"
"sg_ftt_0452","ftt.expressway","advanced_traffic_rules","","","When must you use your vehicle's headlights in Singapore?","2","Between 7pm and 7am, and whenever visibility is reduced (rain, fog)"
"sg_ftt_0453","ftt.maintenance","vehicle_maintenance","","","What is the correct tyre pressure and why does it matter?","1","As specified in the owner's manual or on the tyre placard — affects safety, hand"
"sg_ftt_0454","ftt.emergencies.accidents","driver_behaviour","","","What effect does alcohol have on driving ability even at low levels?","1","It impairs judgement, reduces reaction time, and decreases coordination even at "
"sg_ftt_0455","ftt.singapore","advanced_road_signs","","","What is indicated by a green rectangular sign on a road?","1","Direction, distance, or destination information"
"sg_ftt_0456","ftt.skills.basics","motorcycle_rules","","","Why must motorcyclists be extra careful when riding over painted road markings in wet conditions?","2","Wet paint markings become very slippery and can cause a loss of traction for two"
"sg_ftt_0457","ftt.eco","vehicle_maintenance","","","What is the function of the alternator in a vehicle?","0","To generate electrical power while the engine is running and recharge the batter"
"sg_ftt_0458","ftt.emergencies.accidents","accident_procedures","","","What information should you collect at the scene of an accident for insurance purposes?","0","Other driver's name, NRIC/FIN, contact number, vehicle number, insurer, and phot"
"sg_ftt_0459","ftt.skills.basics","eco_driving","","","What is """"engine braking"""" and when is it useful?","0","Decelerating by releasing the accelerator and downshifting — most useful on long"
"sg_ftt_0460","ftt.skills.basics","driver_behaviour","","","What is the safest way to deal with an unexpected emergency on the road?","0","Stay calm, look for an escape route, steer smoothly, and brake progressively"
"sg_ftt_0461","ftt.weather.wet","advanced_traffic_rules","","","What is the purpose of road studs (cat's eyes) on a road?","0","To reflect headlights and help drivers follow the correct lane, especially at ni"
"sg_ftt_0462","legacy.hazard_speed_management","hazard_speed_management","","","What is the correct response when your vehicle begins to skid?","0","Release the accelerator, steer gently in the direction of the skid, and avoid br"
"sg_ftt_0463","ftt.skills.basics","advanced_traffic_rules","","","What does 'tailgating' mean and why is it dangerous?","1","Following the vehicle ahead too closely — reduces reaction time and increases re"
"sg_ftt_0464","ftt.singapore","singapore_specific","","","What should you do if your ERP In-Vehicle Unit (IU) does not deduct the charge as you pass through a","0","Make a manual payment to LTA within the required timeframe to avoid a fine"
"sg_ftt_0465","ftt.skills.basics","advanced_traffic_rules","","","Under what circumstances can you legally stop on a bus lane?","2","Only during hours when bus lane restrictions do not apply, or in a genuine emerg"
"sg_ftt_0466","ftt.skills.basics","vehicle_maintenance","","","What is the purpose of engine mounts?","0","To secure the engine to the chassis and absorb vibrations from the engine"
"sg_ftt_0467","ftt.eco","advanced_road_signs","","","What does a circular sign with a red border and two white arrows pointing in opposite directions mea","2","Two-way traffic ahead"
"sg_ftt_0468","ftt.expressway","driver_behaviour","","","What is the danger of 'highway hypnosis' on expressways?","0","A trance-like state where a driver operates the vehicle automatically without fu"
"sg_ftt_0469","ftt.traffic.pedestrians","vulnerable_road_users","","","What is the maximum speed permitted for Personal Mobility Devices (PMDs) like e-scooters on shared p","1","15 km/h"
"sg_ftt_0470","ftt.expressway","advanced_traffic_rules","","","What is the rule regarding the use of horns in residential areas in Singapore at night?","1","Horns should not be used unnecessarily, especially in residential areas at night"
"sg_ftt_0471","ftt.eco","vehicle_maintenance","","","What is the function of the vehicle's catalytic converter?","1","To convert harmful exhaust gases into less harmful substances"
"sg_ftt_0472","ftt.eco","eco_driving","","","Does carrying unnecessary weight in your vehicle affect fuel consumption?","1","Yes — extra weight increases fuel consumption as the engine works harder"
"sg_ftt_0473","ftt.traffic.emergency","advanced_traffic_rules","","","What is the rule about using a yellow lane in Singapore?","1","Yellow lanes are reserved for public buses during restricted hours; other vehicl"
"sg_ftt_0474","ftt.maintenance","vehicle_maintenance","","","When is it time to replace your vehicle's air filter?","2","As per the manufacturer's schedule, or when it appears dirty and clogged"
"sg_ftt_0475","ftt.weather.night","driver_behaviour","","","What is meant by 'driving to the conditions'?","1","Adjusting speed and behaviour to suit road, traffic, weather, and visibility con"
"sg_ftt_0476","ftt.skills.lanes","advanced_traffic_rules","","","What is the rule for pedestrians when the green man is flashing at a crossing?","0","Do not start crossing — if already on the crossing, complete it quickly"
"sg_ftt_0477","ftt.singapore","special_vehicles","","","What is the maximum height allowed for a vehicle in Singapore?","1","4.5 metres"
"sg_ftt_0478","ftt.maintenance","vehicle_maintenance","","","What does the engine oil pressure warning light mean?","2","Low or no oil pressure — stop the engine immediately to prevent serious damage"
"sg_ftt_0479","ftt.traffic.vehicle_ahead","advanced_traffic_rules","","","What is meant by a 'safe following distance' and how is it measured?","2","At least 2 seconds of time gap between your vehicle and the one ahead"
"sg_ftt_0480","ftt.traffic.emergency","accident_procedures","","","If you are involved in an accident where someone is seriously injured, what must you NOT do?","2","Leave the scene without providing your details"
"sg_ftt_0481","ftt.skills.basics","hazard_speed_management","","","Why is it dangerous to drive close behind a large lorry?","2","You cannot see the road ahead, the lorry blocks your view, and debris can fall o"
"sg_ftt_0482","ftt.skills.slopes","vehicle_maintenance","","","What should you do if you smell burning rubber while driving?","1","Pull over safely and investigate — it may indicate brake dragging, a slipping be"
"sg_ftt_0483","ftt.skills.slopes","advanced_parking","","","When parking on a hill facing uphill, which way should you turn your front wheels?","1","Away from the kerb (to the right if on the left side of the road)"
"sg_ftt_0484","ftt.skills.basics","advanced_traffic_rules","","","In Singapore, what does it mean if a pedestrian crossing has a zigzag line on either side?","2","No stopping or parking on the zigzag area and no overtaking near the crossing"
"sg_ftt_0485","ftt.skills.basics","vehicle_maintenance","","","What is the difference between disc brakes and drum brakes?","0","Disc brakes use callipers to clamp a rotor; drum brakes use shoes that press out"
"sg_ftt_0486","ftt.traffic.emergency","singapore_specific","","","What is the Heavy Vehicle Restricted Zone (HVRZ) in Singapore?","2","Areas where heavy vehicles are restricted from travelling during certain hours t"
"sg_ftt_0487","legacy.advanced_traffic_rules","advanced_traffic_rules","","","What does the 'STOP' marking painted on the road mean?","2","Stop completely before the line and give way to all traffic on the major road"
"sg_ftt_0488","ftt.emergencies.accidents","driver_behaviour","","","What is the danger of 'rubbernecking' at accident scenes?","0","It distracts the driver, reduces reaction time, and causes secondary accidents"
"sg_ftt_0489","ftt.maintenance","vehicle_maintenance","","","How often should you check your engine oil level?","2","Every week or every long journey — ideally when the engine is cold and the car i"
"sg_ftt_0490","ftt.skills.lanes","advanced_traffic_rules","","","What is the proper way to signal when making a U-turn?","0","Signal right to indicate you are turning right into a U-turn"
"sg_ftt_0491","ftt.traffic.motorcyclists","advanced_traffic_rules","","","What is the legal minimum age to hold a Class 3 driving licence in Singapore?","0","18 years old"
"sg_ftt_0492","ftt.skills.basics","vehicle_maintenance","","","You are descending a long steep slope on South Buona Vista Road. After repeated braking your footbra","1","Downshift to a lower gear to use engine braking and ease load on the footbrake"
"sg_ftt_0493","ftt.expressway","expressway_driving","","","What is the purpose of a rumble strip on the edge of an expressway?","0","To alert drowsy or inattentive drivers that they are drifting off the road throu"
"sg_ftt_0494","ftt.skills.lanes","driver_behaviour","","","What is the correct response if your accelerator pedal gets stuck?","1","Shift to neutral, apply the brakes firmly, signal and move to safety, then turn "
"sg_ftt_0495","ftt.singapore","advanced_road_signs","","","What does an orange diamond-shaped sign with a black outline indicate on Singapore roads?","0","A temporary road hazard or roadworks ahead"
"sg_ftt_0496","ftt.traffic.emergency","accident_procedures","","","In Singapore, what is the emergency telephone number for an ambulance?","1","995"
"sg_ftt_0497","ftt.skills.lanes","hazard_speed_management","","","What is the danger zone around a large lorry where the driver has limited or no visibility?","0","Blind spots on all sides — particularly directly behind, immediately in front, a"
"sg_ftt_0498","ftt.skills.lanes","driver_behaviour","","","What is the key benefit of keeping a good all-round observation while driving?","1","It gives you maximum time to identify and respond to developing hazards"
